Faixa Etária,Faixa Hora Contrat,Faixa Tempo Emprego,Escolaridade após 2005,Ind Portador Defic,Raça Cor,Vl Remun Dezembro Nom,Sexo Trabalhador,Tamanho Estabelecimento,Diretor TI,Gerente Infraestrutura TI,Gerente Desenvolvimento Sistemas,Gerente Operação TI,Gerente Projetos TI,Gerente Segurança Informação,Gerente Suporte Técnico TI,Tecnólogo Gestão TI,Engenheiro Aplicativos Computação,Engenheiro Equip Computação,Engenheiro Sist Oper Computação,Administrador Banco Dados,Administrador Redes,Administrador Sist Operacionais,Administrador Segur Informação,Analista Desenvolv Sistemas,Analista Redes Comunic Dados,Analista Sistemas Automação,Analista Suporte Computacional
4,5,7,6,0,1,6207.05,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,4196.6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,7,6,0,1,4688.02,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,6,6,0,1,2377.56,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,1,3280.06,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,0,6,0,1,1300.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,2,6,0,1,9143.59,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,3,6,0,1,1066.04,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,5,6,0,1,2831.32,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,5,5,6,0,1,4605.96,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,0,6,0,1,1210.45,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,3,6,0,1,1827.68,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,6,0,0,4752.13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,3,6,0,1,8206.41,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,3,6,0,0,3161.79,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,3,6,0,1,2868.12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,3,6,0,1,5803.94,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,3,6,0,1,8192.08,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,3,6,0,1,2187.53,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,6,0,1,5266.67,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,0,6,0,1,1216.15,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,4,6,0,1,1308.31,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,5,6,0,1,4624.98,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,5,6,0,1,3372.1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,5,3,6,0,1,3560.68,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,4,6,0,0,3218.75,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,4,6,0,1,13000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,4,5,6,0,0,5500.47,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,5,6,0,1,6902.2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,4,6,0,1,2203.25,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,4,6,0,1,3200.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4,3,6,0,1,2392.34,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,2,6,0,0,6617.68,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,3,6,0,1,4800.0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,2,6,0,1,6046.07,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,2,6,0,1,3929.12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,4225.23,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,5,3,6,0,1,2174.72,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,3,6,0,1,2896.89,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,5,6,6,0,1,3069.57,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,4,6,0,1,1679.64,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,6,0,1,2992.18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,3,6,0,1,1725.54,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,2359.43,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,6,0,1,2421.19,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,5,6,0,1,2854.89,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,2,6,0,1,2068.26,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,1,6,0,1,2210.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,2,6,0,1,4000.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1,6,0,0,3510.17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,0,6,0,1,2500.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,1,6,0,1,2754.96,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,2,6,0,0,3000.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5,1,6,0,1,1462.44,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,6,0,1,4826.4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,5,6,0,1,2230.23,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,5,6,0,1,2661.58,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,5653.33,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,3,6,0,1,1689.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,2,6,0,1,2474.78,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,3,6,0,1,1821.06,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,4351.82,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,2825.84,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,2856.91,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,2899.48,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,2167.99,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,2193.72,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,2,6,0,1,3219.18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,7,6,0,1,4606.13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,2662.58,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,4,6,0,1,2234.73,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,1,6,0,1,1500.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,4,6,0,1,4636.85,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,3,6,0,1,3465.21,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,3,6,0,0,5790.28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,6,0,1,2440.68,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,2,2,6,0,1,1227.27,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,1,2687.24,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,4,6,0,1,3120.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,6,0,1,2134.45,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,4,6,0,1,2840.18,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,4,6,0,1,3095.13,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,6,0,1,3977.89,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,6,0,1,4915.2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,2806.12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,3,6,0,1,2102.21,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,5,6,0,1,3676.3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,6,1,0,5159.52,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,6,0,1,10311.71,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,3,6,0,1,3804.28,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,6,0,1,9213.4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,4,6,0,1,3471.66,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,3,6,0,0,3662.6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,2630.16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,3300.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4,6,6,0,1,4614.34,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,5,6,0,1,3174.74,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,6,0,1,2219.33,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,6,0,1,4654.21,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,3,6,0,1,2324.17,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,5636.5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,4,6,0,1,3009.47,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,6,0,1,3857.16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,6,0,1,7000.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5,6,6,0,1,5363.77,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,7,6,0,1,14224.43,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,3,6,0,1,3016.14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,6,6,0,0,8371.05,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,6,6,0,1,5575.75,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,1,6,0,1,4751.59,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,4,6,0,1,1800.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,3,6,0,1,1800.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,4,6,0,1,1700.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,6,0,1,2789.06,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,2,6,0,1,3435.05,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,4,6,0,1,1588.84,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,5,6,0,1,2475.8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,3,6,0,1,2186.37,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,6,6,0,1,6179.72,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,6,6,0,0,4589.28,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,5,6,0,1,3572.1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,6,6,0,0,4740.51,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,5,6,0,0,3786.45,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,5,6,0,1,5135.15,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,5,6,0,1,5178.42,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,5,6,0,1,5368.31,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,6,6,0,1,4379.29,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,4,6,0,1,2496.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,4319.41,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,6,0,1,3374.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,3,6,0,1,2200.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,6,6,0,1,2551.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,6,6,0,1,2244.13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,1,5431.69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,5,6,0,1,2059.2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,3,6,0,1,1877.72,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,6,6,0,1,2430.28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,1,2206.37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,6,0,1,1470.38,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,2,6,0,1,2400.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,4,6,6,0,1,3803.1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,6,6,0,1,7345.33,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,2,6,0,1,2800.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,6,6,0,1,2570.88,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,3,6,6,0,1,5915.82,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,4281.43,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,5,6,0,1,1100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,5,6,0,1,1317.77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,6,0,0,5827.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,5,1,6,0,1,2150.13,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,5,2,6,0,1,2021.11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,3,6,0,0,2065.36,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,6,0,0,2059.2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,6,0,1,2059.2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,6,6,0,1,2060.43,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,5,7,6,0,1,6470.75,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,6,0,1,3721.39,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,6,6,0,1,4497.66,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,6,0,1,3343.68,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,0,6,0,1,2078.97,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,6,0,1,5045.93,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,0,4005.28,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2,6,0,1,2313.44,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,1,6,0,1,8097.26,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,6,0,1,5168.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,2666.59,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,4,6,0,1,1985.76,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,7,6,0,1,3108.99,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,6,0,1,4772.08,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,6,0,1,1713.43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,1,3103.07,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,6,0,1,7943.63,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,3,6,0,1,1813.08,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,6,0,1,6360.17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,3,6,0,1,1689.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,2222.25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,0,6,0,1,1709.34,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,4,7,6,0,1,5316.75,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,3285.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,2,6,0,1,1300.0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,5,4,6,0,1,2059.61,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,6,0,1,2743.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,3,6,0,1,1795.54,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,6,6,0,1,2872.08,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,1,6,0,1,2194.17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,6,6,0,1,12171.31,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,6,0,0,1381.44,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,4,6,0,1,3302.55,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,7,6,0,1,3821.55,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,3,6,0,1,2029.52,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,3,6,0,1,2898.61,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,1,6,0,1,2800.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,0,6,0,1,1275.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0,6,0,1,1275.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,7,6,0,1,8210.88,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,6,6,0,1,11094.1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,6,6,0,1,3114.09,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,5,6,0,1,2129.76,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,6,0,0,2765.35,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,6,0,1,3304.91,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,7503.28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,5,6,0,1,2834.2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,7,6,0,1,3068.19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,3,6,0,1,2225.43,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,1,3634.48,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,6,6,0,1,1897.37,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,5,6,0,1,8123.88,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0,6,0,1,1947.76,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,6,0,1,2999.36,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,6,6,0,1,7726.92,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,6,0,1,6249.81,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,7,6,0,1,6305.71,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,3,6,0,1,3833.17,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,1,1480.94,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,5,6,6,0,1,2000.0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,5,3,6,0,1,2207.41,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,4,6,0,1,8274.24,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,4,1,6,0,1,3500.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,4,6,0,1,10003.34,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,5,5,6,0,1,2772.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,4158.76,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,6,0,1,6612.18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,6,0,1,3852.97,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,6612.77,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,1,3474.58,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,2,6,0,1,1814.74,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,0,6,0,0,1555.3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5,6,6,0,1,3767.62,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,6,0,1,8848.09,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,6,0,1,6435.44,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,4684.49,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
